0.00626042	-11.9099
0.0125208	-12.8775
0.0187813	-15.5184
0.0250417	-14.5399
0.0313021	-13.9659
0.0375625	-14.6268
0.0438229	-16.3327
0.0500834	-17.8304
0.0563438	-17.8439
0.0626042	-19.5109
0.0688646	-16.9993
0.075125	-17.0295
0.0813855	-18.6
0.0876459	-17.4451
0.0939063	-18.573
0.100167	-18.9202
0.106427	-23.0836
0.112688	-21.7737
0.118948	-22.6262
0.125208	-19.3823
0.131469	-20.6779
0.137729	-23.5169
0.14399	-25.3951
0.15025	-24.6528
0.15651	-24.9222
0.162771	-23.5884
0.169031	-23.4975
0.175292	-24.015
0.181552	-26.7273
0.187813	-25.4206
0.194073	-28.0209
0.200333	-29.8205
0.206594	-26.9216
0.212854	-26.6285
0.219115	-27.4823
0.225375	-26.8565
0.231636	-27.9538
0.237896	-28.5257
0.244156	-27.957
0.250417	-26.8159
0.256677	-32.0141
0.262938	-29.7819
0.269198	-31.9738
0.275458	-30.3596
0.281719	-30.6272
0.287979	-31.9573
0.29424	-31.6685
0.3005	-32.9143
0.306761	-37.6862
0.313021	-34.1252
0.319281	-36.7698
0.325542	-37.9278
0.331802	-36.3981
0.338063	-33.4449
0.344323	-34.8595
0.350584	-37.951
0.356844	-36.5452
0.363104	-35.9217
0.369365	-38.1482
0.375625	-37.5571
0.381886	-38.0295
0.388146	-38.5767
0.394406	-38.5715
0.400667	-40.4291
0.406927	-40.6413
0.413188	-39.1924
0.419448	-38.7925
0.425709	-37.7466
0.431969	-40.9867
0.438229	-40.7168
0.44449	-39.2858
0.45075	-39.1861
0.457011	-39.9162
0.463271	-42.1826
0.469531	-41.8447
0.475792	-40.6848
0.482052	-41.2874
0.488313	-42.5571
0.494573	-44.3638
0.500834	-47.1961
0.507094	-45.0155
0.513354	-44.1652
0.519615	-42.068
0.525875	-46.5083
0.532136	-46.4032
0.538396	-45.1743
0.544657	-43.1556
0.550917	-47.6995
0.557177	-45.7566
0.563438	-49.1278
0.569698	-49.3357
0.575959	-45.4741
0.582219	-47.2023
0.588479	-45.7859
0.59474	-51.0372
0.601	-48.5766
0.607261	-46.5228
0.613521	-50.5167
0.619782	-52.0189
0.626042	-47.7207
0.632302	-46.6665
0.638563	-47.4595
0.644823	-46.343
0.651084	-50.1173
0.657344	-53.5164
0.663605	-45.0284
0.669865	-50.4773
0.676125	-47.8629
0.682386	-50.5938
0.688646	-56.5526
0.694907	-51.3894
0.701167	-48.8497
0.707427	-52.0333
0.713688	-46.3882
0.719948	-53.5102
0.726209	-51.6064
0.732469	-52.2568
0.73873	-54.4921
0.74499	-48.3013
0.75125	-52.9555
0.757511	-48.6942
0.763771	-55.3616
0.770032	-51.8943
0.776292	-56.9965
0.782552	-52.4996
0.788813	-51.625
0.795073	-48.9279
0.801334	-50.4123
0.807594	-48.4688
0.813855	-58.949
0.820115	-52.4721
0.826375	-51.3447
0.832636	-52.5061
0.838896	-44.9574
0.845157	-50.5272
0.851417	-46.7574
0.857678	-55.0052
0.863938	-53.3449
0.870198	-50.9284
0.876459	-57.0845
0.882719	-55.0923
0.88898	-57.7099
0.89524	-60.6845
0.9015	-56.4683
0.907761	-48.3856
0.914021	-55.0807
0.920282	-46.6845
0.926542	-59.3421
0.932803	-52.8393
0.939063	-58.5738
0.945323	-58.4507
0.951584	-50.6679
0.957844	-65.225
0.964105	-57.4668
0.970365	-59.759
0.976626	-52.4978
0.982886	-58.1869
0.989146	-45.9489
0.995407	-52.7566
1.00167	-49.2039
1.00793	-56.0637
1.01419	-54.8754
1.02045	-52.2341
1.02671	-51.8674
1.03297	-55.0499
1.03923	-50.8636
1.04549	-52.2913
1.05175	-51.8092
1.05801	-54.9945
1.06427	-52.889
1.07053	-49.2045
1.07679	-46.6386
1.08305	-50.0028
1.08931	-45.6989
1.09557	-59.9686
1.10183	-49.682
1.10809	-53.5238
1.11435	-48.6139
1.12062	-56.3178
1.12688	-48.3265
1.13314	-52.321
1.1394	-52.2975
1.14566	-51.7095
1.15192	-54.0857
1.15818	-52.3288
1.16444	-58.0474
1.1707	-57.4461
1.17696	-53.6579
1.18322	-52.4348
1.18948	-55.8324
1.19574	-49.6284
1.202	-54.0351
1.20826	-45.2787

