0.00626042	-15.3982
0.0125208	-17.0566
0.0187813	-16.5941
0.0250417	-17.7681
0.0313021	-17.4594
0.0375625	-18.4233
0.0438229	-19.608
0.0500834	-19.2935
0.0563438	-20.7223
0.0626042	-20.9842
0.0688646	-20.0028
0.075125	-20.4167
0.0813855	-21.0681
0.0876459	-20.633
0.0939063	-22.3834
0.100167	-22.2158
0.106427	-23.8038
0.112688	-24.2249
0.118948	-23.8818
0.125208	-23.798
0.131469	-23.9396
0.137729	-24.3074
0.14399	-24.917
0.15025	-25.474
0.15651	-27.0289
0.162771	-27.0324
0.169031	-26.3717
0.175292	-26.4735
0.181552	-28.5389
0.187813	-28.3516
0.194073	-28.6186
0.200333	-29.16
0.206594	-28.8425
0.212854	-28.8845
0.219115	-29.3945
0.225375	-29.7417
0.231636	-30.8072
0.237896	-30.8619
0.244156	-30.2152
0.250417	-30.7945
0.256677	-31.7766
0.262938	-31.9416
0.269198	-32.8837
0.275458	-33.3057
0.281719	-34.1392
0.287979	-34.4797
0.29424	-34.3111
0.3005	-34.9652
0.306761	-34.8006
0.313021	-34.4173
0.319281	-35.956
0.325542	-36.6448
0.331802	-36.78
0.338063	-35.7712
0.344323	-36.468
0.350584	-37.9944
0.356844	-37.4108
0.363104	-38.308
0.369365	-38.2821
0.375625	-38.6311
0.381886	-39.7252
0.388146	-39.7701
0.394406	-39.6433
0.400667	-40.5426
0.406927	-40.1675
0.413188	-41.1912
0.419448	-41.5366
0.425709	-40.7386
0.431969	-41.1109
0.438229	-42.8756
0.44449	-41.1195
0.45075	-41.5552
0.457011	-40.6946
0.463271	-41.7037
0.469531	-41.544
0.475792	-42.8671
0.482052	-42.9218
0.488313	-44.1502
0.494573	-43.6536
0.500834	-44.916
0.507094	-44.2291
0.513354	-45.2068
0.519615	-46.1953
0.525875	-46.2954
0.532136	-47.4583
0.538396	-46.5885
0.544657	-45.8736
0.550917	-45.7351
0.557177	-47.5501
0.563438	-46.7183
0.569698	-48.1867
0.575959	-47.5733
0.582219	-48.5987
0.588479	-49.7527
0.59474	-48.6093
0.601	-48.9813
0.607261	-47.6513
0.613521	-49.5913
0.619782	-47.8628
0.626042	-48.2448
0.632302	-44.9251
0.638563	-49.3386
0.644823	-46.4334
0.651084	-50.1794
0.657344	-45.6292
0.663605	-46.2265
0.669865	-43.5416
0.676125	-44.5326
0.682386	-44.2681
0.688646	-41.8934
0.694907	-49.2038
0.701167	-42.7603
0.707427	-43.1838
0.713688	-43.8957
0.719948	-43.081
0.726209	-47.7131
0.732469	-48.5337
0.73873	-47.4189
0.74499	-49.6923
0.75125	-48.9822
0.757511	-50.3369
0.763771	-52.653
0.770032	-49.602
0.776292	-52.7135
0.782552	-50.4517
0.788813	-48.4816
0.795073	-48.1374
0.801334	-42.869
0.646075	-51.597
0.651084	-50.3638

