0.00626042	0.00122847
0.0187604	0.0035848
0.0312604	0.00295983
0.0437604	0.000893933
0.0562604	0.00117292
0.0687604	0.00129124
0.0812604	0.00216521
0.0937604	0.00320538
0.10626	0.00422376
0.11876	0.0436452
0.13126	0.128497
0.14376	0.171695
0.15626	0.19814
0.16876	0.253807
0.18126	0.227051
0.19376	0.167526
0.20626	0.187502
0.21876	0.20031
0.23126	0.185635
0.24376	0.152533
0.25626	0.128375
0.26876	0.128175
0.28126	0.105792
0.29376	0.141265
0.30626	0.140775
0.31876	0.11749
0.33126	0.134197
0.34376	0.117855
0.35626	0.113237
0.36876	0.0701168
0.38126	0.0815296
0.39376	0.0739076
0.40626	0.107371
0.41876	0.092492
0.43126	0.0667043
0.44376	0.0537337
0.45626	0.0585278
0.46876	0.0567398
0.48126	0.0661576
0.49376	0.0668536
0.50626	0.0629869
0.51876	0.0460932
0.53126	0.0535758
0.54376	0.0397152
0.55626	0.0322831
0.56876	0.0450735
0.58126	0.0466201
0.59376	0.0422556
0.60626	0.0454126
0.61876	0.0400232
0.63126	0.0374728
0.64376	0.0400083
0.65626	0.045625
0.66876	0.0250781
0.68126	0.0324269
0.69376	0.0251947
0.70626	0.0303403
0.71876	0.0294197
0.73126	0.0252427
0.74376	0.0260962
0.75626	0.0226091
0.76876	0.0130524
0.78126	0.0196671
0.79376	0.0145047
0.80626	0.0126943
0.81876	0.015139
0.83126	0.0212695
0.84376	0.0180727
0.85626	0.0126605
0.86876	0.0148847
0.88126	0.0159924
0.89376	0.0123763
0.90626	0.0132479
0.91876	0.0125466
0.93126	0.0117806
0.94376	0.0117876
0.95626	0.00951803
0.96876	0.00928828
0.98126	0.0109744
0.99376	0.0114915
1.00626	0.0129619
1.01876	0.00892614
1.03126	0.00920786
1.04376	0.010857
1.05626	0.0109824
1.06876	0.0100969
1.08126	0.00777806
1.09376	0.00808655
1.10626	0.00924182
1.11876	0.0086224
1.13126	0.00744984
1.14376	0.00605076
1.15626	0.0043671
1.16876	0.00561339
1.18126	0.00619067
1.19376	0.00788138
1.20626	0.00472702
1.21876	0.00478456
1.23126	0.00551168
1.24376	0.00695374
1.25626	0.00412122
1.26876	0.00515432
1.28126	0.00349633
1.29376	0.00341361
1.30626	0.00532472
1.31876	0.00436399
1.33126	0.00513694
1.34376	0.00280634
1.35626	0.00372537
1.36876	0.00471913
1.38126	0.00297966
1.39376	0.00250642
1.40626	0.00411115
1.41876	0.0046417
1.43126	0.00423666
1.44376	0.00481781
1.45626	0.00311986
1.46876	0.00210951
1.48126	0.00560508
1.49376	0.00299321
1.50626	0.00404439
1.51876	0.00295333
1.53126	0.00148721
1.54376	0.00269482
1.55626	0.00361005
1.56876	0.00250227
1.58126	0.00479281
1.59376	0.002111
1.60626	0.00262834
1.61876	0.00243871
1.63126	0.00188536
1.64376	0.00384535
1.65626	0.00225021
1.66876	0.00367527
1.68126	0.00170576
1.69376	0.00254263
1.70626	0.0014131
1.71876	0.00237149
1.73126	0.0026227
1.74376	0.00357771
1.75626	0.00301569
1.76876	0.00377188
1.78126	0.00112863
1.79376	0.00237899
1.80626	0.00270872
1.81876	0.0023697
1.83126	0.00565106
1.84376	0.00297605
1.85626	0.00459335
1.86876	0.00177722
1.88126	0.00215158
1.89376	0.0028417
1.90626	0.00139887
1.91876	0.00175948
1.93126	0.00130168
1.94376	0.000924217
1.95626	0.00150171
1.96876	0.00380819
1.98126	0.00176184
1.99376	0.00463209
2.00626	0.00107869
2.01876	0.00228053
2.03126	0.00117845
2.04376	0.00119527
2.05626	0.00292822
2.06876	0.00054796
2.08126	0.00133863
2.09376	0.00102813
2.10626	0.00237197
2.11876	0.00123213
2.13126	0.00504142
2.14376	0.00230235
2.15626	0.00346583
2.16876	0.00157332
2.18126	0.00180397
2.19376	0.0024451
2.20626	0.00255054
2.21876	0.00176809
2.23126	0.002863
2.24376	0.00242904
2.25626	0.00256767
2.26876	0.0017794
2.28126	0.00226752
2.29376	0.00346556
2.30626	0.00465661
2.31876	0.00316126
2.33126	0.00518866
2.34376	0.00100362
2.35626	0.00328021
2.36876	0.0021077
2.38126	0.00370941
2.39376	0.00152796
2.40626	0.0038342
2.41876	0.00242074
2.43126	0.0024273
2.44376	0.00259733
2.45626	0.00197567
2.46876	0.00241858
2.48126	0.00125208
2.49376	0.00134182
2.50626	0.00207541
2.51876	0.00238925
2.53126	0.00161578
2.54376	0.00330051
2.55626	0.00198721
2.56876	0.00544584
